date,komoditas,price
2022-08-08,gula,15176.470588235294
2022-08-08,minyak,20561.764705882353
2022-08-08,telur,29025.0
2022-08-09,beras,11785.29411764706
2022-08-09,gula,15225.0
2022-08-09,minyak,20511.764705882353
2022-08-09,telur,29005.882352941175
2022-08-10,beras,11816.176470588236
2022-08-10,gula,15179.411764705883
2022-08-10,minyak,20475.0
2022-08-10,telur,29044.117647058825
2022-08-11,beras,11823.529411764706
2022-08-11,gula,15180.882352941177
2022-08-11,minyak,20458.823529411766
2022-08-11,telur,29136.764705882353
2022-08-12,beras,11832.35294117647
2022-08-12,gula,15183.823529411764
2022-08-12,minyak,20442.647058823528
2022-08-12,telur,29451.470588235294
2022-08-13,beras,11832.35294117647
2022-08-13,gula,15183.823529411764
2022-08-13,minyak,20442.647058823528
2022-08-13,telur,29451.470588235294
2022-08-14,beras,11832.35294117647
2022-08-14,gula,15183.823529411764
2022-08-14,minyak,20442.647058823528
2022-08-14,telur,29451.470588235294
2022-08-15,beras,11847.058823529413
2022-08-15,gula,15172.058823529413
2022-08-15,minyak,20342.647058823528
2022-08-15,telur,29942.647058823528
2022-08-16,beras,11852.941176470587
2022-08-16,gula,15172.058823529413
2022-08-16,minyak,20330.882352941175
2022-08-16,telur,30117.647058823528
2022-08-17,beras,11766.666666666666
2022-08-17,gula,15233.333333333334
2022-08-17,minyak,20033.333333333332
2022-08-17,telur,33533.333333333336
2022-08-18,beras,11857.35294117647
2022-08-18,gula,15172.058823529413
2022-08-18,minyak,20320.58823529412
2022-08-18,telur,30348.529411764706
2022-08-19,beras,11864.70588235294
2022-08-19,gula,15167.64705882353
2022-08-19,minyak,20301.470588235294
2022-08-19,telur,30457.352941176472
2022-08-22,beras,11873.529411764706
2022-08-22,gula,15155.882352941177
2022-08-22,minyak,20305.882352941175
2022-08-22,telur,30676.470588235294
2022-08-23,beras,11875.0
2022-08-23,gula,15152.941176470587
2022-08-23,minyak,20258.823529411766
2022-08-23,telur,30855.882352941175
2022-08-24,beras,11883.823529411764
2022-08-24,gula,15154.411764705883
2022-08-24,minyak,20191.176470588234
2022-08-24,telur,31002.941176470587
2022-08-25,beras,11900.0
2022-08-25,gula,15154.411764705883
2022-08-25,minyak,20208.823529411766
2022-08-25,telur,31282.352941176472
2022-08-26,beras,11910.29411764706
2022-08-26,gula,15151.470588235294
2022-08-26,minyak,20222.058823529413
2022-08-26,telur,31366.176470588234
2022-08-27,beras,11910.29411764706
2022-08-27,gula,15151.470588235294
2022-08-27,minyak,20222.058823529413
2022-08-27,telur,31366.176470588234
2022-08-28,beras,11910.29411764706
2022-08-28,gula,15151.470588235294
2022-08-28,minyak,20222.058823529413
2022-08-28,telur,31366.176470588234
2022-08-29,beras,11898.529411764706
2022-08-29,gula,15138.235294117647
2022-08-29,minyak,20133.823529411766
2022-08-29,telur,31514.70588235294
2022-08-30,beras,11920.588235294117
2022-08-30,gula,15123.529411764706
2022-08-30,minyak,20045.58823529412
2022-08-30,telur,31527.941176470587
2022-08-31,beras,11925.0
2022-08-31,gula,15130.882352941177
2022-08-31,minyak,19998.529411764706
2022-08-31,telur,31486.764705882353
2022-09-01,beras,11925.0
2022-09-01,gula,15125.0
2022-09-01,minyak,19975.0
2022-09-01,telur,31336.764705882353
2022-09-02,beras,11935.29411764706
2022-09-02,gula,15123.529411764706
2022-09-02,minyak,19945.58823529412
2022-09-02,telur,31310.29411764706
2022-09-03,beras,11935.29411764706
2022-09-03,gula,15123.529411764706
2022-09-03,minyak,19945.58823529412
2022-09-03,telur,31310.29411764706
2022-09-04,beras,11935.29411764706
2022-09-04,gula,15123.529411764706
2022-09-04,minyak,19945.58823529412
2022-09-04,telur,31310.29411764706
2022-09-05,beras,11951.470588235294
2022-09-05,gula,15113.235294117647
2022-09-05,minyak,19910.29411764706
2022-09-05,telur,31057.352941176472
2022-09-06,beras,11925.0
2022-09-06,gula,15105.882352941177
2022-09-06,minyak,19876.470588235294
2022-09-06,telur,30947.058823529413
2022-09-07,beras,11957.35294117647
2022-09-07,gula,15113.235294117647
2022-09-07,minyak,19888.235294117647
2022-09-07,telur,30800.0
2022-09-08,beras,11963.235294117647
2022-09-08,gula,15113.235294117647
2022-09-08,minyak,19860.29411764706
2022-09-08,telur,30772.058823529413
2022-09-09,beras,11976.470588235294
2022-09-09,gula,15114.70588235294
2022-09-09,minyak,19867.647058823528
2022-09-09,telur,30738.235294117647
2022-09-10,beras,11976.470588235294
2022-09-10,gula,15114.70588235294
2022-09-10,minyak,19867.647058823528
2022-09-10,telur,30738.235294117647
2022-09-11,beras,11976.470588235294
2022-09-11,gula,15114.70588235294
2022-09-11,minyak,19867.647058823528
2022-09-11,telur,30738.235294117647
2022-09-12,beras,11991.176470588236
2022-09-12,gula,15108.823529411764
2022-09-12,minyak,19845.58823529412
2022-09-12,telur,30575.0
2022-09-13,beras,11989.70588235294
2022-09-13,gula,15198.529411764706
2022-09-13,minyak,19763.235294117647
2022-09-13,telur,30517.647058823528
2022-09-14,beras,12035.29411764706
2022-09-14,gula,15114.70588235294
2022-09-14,minyak,19764.70588235294
2022-09-14,telur,30442.647058823528
2022-09-15,beras,12039.70588235294
2022-09-15,gula,15110.29411764706
2022-09-15,minyak,19732.352941176472
2022-09-15,telur,30401.470588235294
2022-09-16,beras,12045.588235294117
2022-09-16,gula,15113.235294117647
2022-09-16,minyak,19701.470588235294
2022-09-16,telur,30294.117647058825
2022-09-19,beras,12057.35294117647
2022-09-19,gula,15098.529411764706
2022-09-19,minyak,19591.176470588234
2022-09-19,telur,30052.941176470587
2022-09-20,beras,12035.29411764706
2022-09-20,gula,15088.235294117647
2022-09-20,minyak,19598.529411764706
2022-09-20,telur,31051.470588235294
2022-09-21,beras,12069.117647058823
2022-09-21,gula,15094.117647058823
2022-09-21,minyak,19582.352941176472
2022-09-21,telur,29830.882352941175
2022-09-22,beras,12083.823529411764
2022-09-22,gula,15088.235294117647
2022-09-22,minyak,19554.41176470588
2022-09-22,telur,29716.176470588234
2022-09-23,beras,12085.29411764706
2022-09-23,gula,15086.764705882353
2022-09-23,minyak,19527.941176470587
2022-09-23,telur,29613.235294117647
2022-09-26,beras,12097.058823529413
2022-09-26,gula,15097.058823529413
2022-09-26,minyak,19514.70588235294
2022-09-26,telur,29172.058823529413
2022-09-27,beras,12079.411764705883
2022-09-27,gula,15110.29411764706
2022-09-27,minyak,19488.235294117647
2022-09-27,telur,28967.647058823528
2022-09-28,beras,12107.35294117647
2022-09-28,gula,15108.823529411764
2022-09-28,minyak,19464.70588235294
2022-09-28,telur,28822.058823529413
2022-09-29,beras,12105.882352941177
2022-09-29,gula,15107.35294117647
2022-09-29,minyak,19451.470588235294
2022-09-29,telur,28664.70588235294
2022-09-30,beras,12114.70588235294
2022-09-30,gula,15110.29411764706
2022-09-30,minyak,19427.941176470587
2022-09-30,telur,28505.882352941175
2022-10-01,beras,12114.70588235294
2022-10-01,gula,15110.29411764706
2022-10-01,minyak,19427.941176470587
2022-10-01,telur,28505.882352941175
2022-10-02,beras,12114.70588235294
2022-10-02,gula,15110.29411764706
2022-10-02,minyak,19427.941176470587
2022-10-02,telur,28505.882352941175
2022-10-03,beras,12126.470588235294
2022-10-03,gula,15102.941176470587
2022-10-03,minyak,19398.529411764706
2022-10-03,telur,28260.29411764706
2022-10-04,beras,12135.29411764706
2022-10-04,gula,15105.882352941177
2022-10-04,minyak,19392.647058823528
2022-10-04,telur,28083.823529411766
2022-10-05,beras,12138.235294117647
2022-10-05,gula,15094.117647058823
2022-10-05,minyak,19369.117647058825
2022-10-05,telur,28025.0
2022-10-06,beras,12145.588235294117
2022-10-06,gula,15094.117647058823
2022-10-06,minyak,19345.58823529412
2022-10-06,telur,28005.882352941175
2022-10-07,beras,12152.941176470587
2022-10-07,gula,15102.941176470587
2022-10-07,minyak,19358.823529411766
2022-10-07,telur,27989.70588235294
2022-10-08,beras,12152.941176470587
2022-10-08,gula,15102.941176470587
2022-10-08,minyak,19358.823529411766
2022-10-08,telur,27989.70588235294
2022-10-09,beras,12152.941176470587
2022-10-09,gula,15102.941176470587
2022-10-09,minyak,19358.823529411766
2022-10-09,telur,27989.70588235294
2022-10-10,beras,12155.882352941177
2022-10-10,gula,15088.235294117647
2022-10-10,minyak,19267.647058823528
2022-10-10,telur,28239.70588235294
2022-10-11,beras,12155.882352941177
2022-10-11,gula,15083.823529411764
2022-10-11,minyak,19260.29411764706
2022-10-11,telur,28280.882352941175
2022-10-12,beras,12154.411764705883
2022-10-12,gula,15076.470588235294
2022-10-12,minyak,19242.647058823528
2022-10-12,telur,28239.70588235294
2022-10-13,beras,12154.411764705883
2022-10-13,gula,15080.882352941177
2022-10-13,minyak,19235.29411764706
2022-10-13,telur,28239.70588235294
2022-10-14,beras,12155.882352941177
2022-10-14,gula,15073.529411764706
2022-10-14,minyak,19202.941176470587
2022-10-14,telur,28245.58823529412
2022-10-15,beras,12155.882352941177
2022-10-15,gula,15073.529411764706
2022-10-15,minyak,19202.941176470587
2022-10-15,telur,28245.58823529412
2022-10-17,beras,12158.823529411764
2022-10-17,gula,15085.29411764706
2022-10-17,minyak,19147.058823529413
2022-10-17,telur,28382.352941176472
2022-10-18,beras,12166.176470588236
2022-10-18,gula,15083.823529411764
2022-10-18,minyak,19116.176470588234
2022-10-18,telur,28439.70588235294
2022-10-19,beras,12167.64705882353
2022-10-19,gula,15082.35294117647
2022-10-19,minyak,19073.529411764706
2022-10-19,telur,28377.941176470587
2022-10-20,beras,12170.588235294117
2022-10-20,gula,15076.470588235294
2022-10-20,minyak,19130.882352941175
2022-10-20,telur,28395.58823529412
2022-10-21,beras,12172.058823529413
2022-10-21,gula,15070.588235294117
2022-10-21,minyak,19130.882352941175
2022-10-21,telur,28327.941176470587
2022-10-22,beras,12172.058823529413
2022-10-22,gula,15070.588235294117
2022-10-22,minyak,19130.882352941175
2022-10-22,telur,28327.941176470587
2022-10-24,beras,12175.0
2022-10-24,gula,15069.117647058823
2022-10-24,minyak,19092.647058823528
2022-10-24,telur,28332.352941176472
2022-10-25,beras,12176.470588235294
2022-10-25,gula,15066.176470588236
2022-10-25,minyak,19079.41176470588
2022-10-25,telur,28330.882352941175
2022-10-26,beras,12179.411764705883
2022-10-26,gula,15073.529411764706
2022-10-26,minyak,19083.823529411766
2022-10-26,telur,28361.764705882353
2022-10-27,beras,12189.70588235294
2022-10-27,gula,15061.764705882353
2022-10-27,minyak,18989.70588235294
2022-10-27,telur,28422.058823529413
2022-10-28,beras,12191.176470588236
2022-10-28,gula,15066.176470588236
2022-10-28,minyak,19064.70588235294
2022-10-28,telur,28383.823529411766
2022-10-29,beras,12191.176470588236
2022-10-29,gula,15066.176470588236
2022-10-29,minyak,19064.70588235294
2022-10-29,telur,28383.823529411766
2022-10-30,beras,12191.176470588236
2022-10-30,gula,15066.176470588236
2022-10-30,minyak,19064.70588235294
2022-10-30,telur,28383.823529411766
2022-10-31,beras,12201.470588235294
2022-10-31,gula,15066.176470588236
2022-10-31,minyak,19000.0
2022-10-31,telur,28395.58823529412
2022-11-01,beras,12195.588235294117
2022-11-01,gula,15069.117647058823
2022-11-01,minyak,19061.764705882353
2022-11-01,telur,28375.0
2022-11-02,beras,12197.058823529413
2022-11-02,gula,15067.64705882353
2022-11-02,minyak,19060.29411764706
2022-11-02,telur,28342.647058823528
2022-11-03,beras,12198.529411764706
2022-11-03,gula,15067.64705882353
2022-11-03,minyak,19079.41176470588
2022-11-03,telur,28286.764705882353
2022-11-04,beras,12201.470588235294
2022-11-04,gula,15048.529411764706
2022-11-04,minyak,19083.823529411766
2022-11-04,telur,28345.58823529412
2022-11-05,beras,12201.470588235294
2022-11-05,gula,15048.529411764706
2022-11-05,minyak,19083.823529411766
2022-11-05,telur,28345.58823529412
2022-11-06,beras,12201.470588235294
2022-11-06,gula,15048.529411764706
2022-11-06,minyak,19083.823529411766
2022-11-06,telur,28345.58823529412
2022-11-07,beras,12201.470588235294
2022-11-07,gula,15070.588235294117
2022-11-07,minyak,19129.41176470588
2022-11-07,telur,28467.647058823528
2022-11-08,beras,12204.411764705883
2022-11-08,gula,15063.235294117647
2022-11-08,minyak,19132.352941176472
2022-11-08,telur,28455.882352941175
2022-11-09,beras,12210.29411764706
2022-11-09,gula,15064.70588235294
2022-11-09,minyak,19132.352941176472
2022-11-09,telur,28555.882352941175
2022-11-10,beras,12214.70588235294
2022-11-10,gula,15047.058823529413
2022-11-10,minyak,19163.235294117647
2022-11-10,telur,28613.235294117647
2022-11-11,beras,12210.29411764706
2022-11-11,gula,15069.117647058823
2022-11-11,minyak,19152.941176470587
2022-11-11,telur,28626.470588235294
2022-11-12,beras,12210.29411764706
2022-11-12,gula,15069.117647058823
2022-11-12,minyak,19152.941176470587
2022-11-12,telur,28626.470588235294
2022-11-13,beras,12210.29411764706
2022-11-13,gula,15069.117647058823
2022-11-13,minyak,19152.941176470587
2022-11-13,telur,28626.470588235294
2022-11-14,beras,12217.64705882353
2022-11-14,gula,15072.058823529413
2022-11-14,minyak,19150.0
2022-11-14,telur,28785.29411764706
2022-11-15,beras,12222.058823529413
2022-11-15,gula,15077.941176470587
2022-11-15,minyak,19157.352941176472
2022-11-15,telur,28807.352941176472
2022-11-16,beras,12229.411764705883
2022-11-16,gula,15077.941176470587
2022-11-16,minyak,19160.29411764706
2022-11-16,telur,28879.41176470588
2022-11-17,beras,12241.176470588236
2022-11-17,gula,15079.411764705883
2022-11-17,minyak,19155.882352941175
2022-11-17,telur,28932.352941176472
2022-11-18,beras,12248.529411764706
2022-11-18,gula,15073.529411764706
2022-11-18,minyak,19161.764705882353
2022-11-18,telur,28951.470588235294
2022-11-19,beras,12248.529411764706
2022-11-19,gula,15073.529411764706
2022-11-19,minyak,19161.764705882353
2022-11-19,telur,28951.470588235294
2022-11-20,beras,12248.529411764706
2022-11-20,gula,15073.529411764706
2022-11-20,minyak,19161.764705882353
2022-11-20,telur,28951.470588235294
2022-11-21,beras,12260.29411764706
2022-11-21,gula,15085.29411764706
2022-11-21,minyak,19148.529411764706
2022-11-21,telur,29048.529411764706
2022-11-22,beras,12264.70588235294
2022-11-22,gula,15076.470588235294
2022-11-22,minyak,19148.529411764706
2022-11-22,telur,29104.41176470588
2022-11-23,beras,12269.117647058823
2022-11-23,gula,15079.411764705883
2022-11-23,minyak,19182.352941176472
2022-11-23,telur,29150.0
2022-11-24,beras,12270.588235294117
2022-11-24,gula,15072.058823529413
2022-11-24,minyak,19179.41176470588
2022-11-24,telur,29225.0
2022-11-25,beras,12277.941176470587
2022-11-25,gula,15070.588235294117
2022-11-25,minyak,19164.70588235294
2022-11-25,telur,29298.529411764706
2022-11-26,beras,12277.941176470587
2022-11-26,gula,15070.588235294117
2022-11-26,minyak,19164.70588235294
2022-11-26,telur,29298.529411764706
2022-11-27,beras,12277.941176470587
2022-11-27,gula,15070.588235294117
2022-11-27,minyak,19164.70588235294
2022-11-27,telur,29298.529411764706
2022-11-28,beras,12291.176470588236
2022-11-28,gula,15064.70588235294
2022-11-28,minyak,19176.470588235294
2022-11-28,telur,29735.29411764706
2022-11-29,beras,12310.29411764706
2022-11-29,gula,15063.235294117647
2022-11-29,minyak,19164.70588235294
2022-11-29,telur,29879.41176470588
2022-11-30,beras,12320.588235294117
2022-11-30,gula,15063.235294117647
2022-11-30,minyak,19135.29411764706
2022-11-30,telur,29947.058823529413
2022-12-01,beras,12320.588235294117
2022-12-01,gula,15369.117647058823
2022-12-01,minyak,19175.0
2022-12-01,telur,30029.41176470588
2022-12-02,beras,12344.117647058823
2022-12-02,gula,15061.764705882353
2022-12-02,minyak,19175.0
2022-12-02,telur,30041.176470588234
2022-12-03,beras,12344.117647058823
2022-12-03,gula,15061.764705882353
2022-12-03,minyak,19175.0
2022-12-03,telur,30041.176470588234
2022-12-04,beras,12344.117647058823
2022-12-04,gula,15061.764705882353
2022-12-04,minyak,19175.0
2022-12-04,telur,30041.176470588234
2022-12-05,beras,12385.29411764706
2022-12-05,gula,15060.29411764706
2022-12-05,minyak,19176.470588235294
2022-12-05,telur,30441.176470588234
2022-12-06,beras,12401.470588235294
2022-12-06,gula,15058.823529411764
2022-12-06,minyak,19167.647058823528
2022-12-06,telur,30533.823529411766
2022-12-07,beras,12435.29411764706
2022-12-07,gula,15047.058823529413
2022-12-07,minyak,19100.0
2022-12-07,telur,30685.29411764706
2022-12-08,beras,12451.470588235294
2022-12-08,gula,15048.529411764706
2022-12-08,minyak,19105.882352941175
2022-12-08,telur,30819.117647058825
2022-12-09,beras,12460.29411764706
2022-12-09,gula,15050.0
2022-12-09,minyak,19127.941176470587
2022-12-09,telur,30908.823529411766
2022-12-10,beras,12460.29411764706
2022-12-10,gula,15050.0
2022-12-10,minyak,19127.941176470587
2022-12-10,telur,30908.823529411766
2022-12-11,beras,12460.29411764706
2022-12-11,gula,15050.0
2022-12-11,minyak,19127.941176470587
2022-12-11,telur,30908.823529411766
2022-12-12,beras,12486.764705882353
2022-12-12,gula,15052.941176470587
2022-12-12,minyak,19122.058823529413
2022-12-12,telur,31154.41176470588
2022-12-13,beras,12505.882352941177
2022-12-13,gula,15057.35294117647
